"Port Number","Service Name","Description"
"4846","contamac-icm","Contamac ICM Service
IANA assigned this well-formed service name as a replacement for ""contamac_icm""."
"4846","contamac_icm","Contamac ICM Service"
"4846","contamac-icm","Contamac ICM Service
IANA assigned this well-formed service name as a replacement for ""contamac_icm""."
"4846","contamac_icm","Contamac ICM Service"
"4847","wfc","Web Fresh Communication"
"4847","wfc","Web Fresh Communication"
"4848","appserv-http","App Server - Admin HTTP"
"4848","appserv-http","App Server - Admin HTTP"
"4849","appserv-https","App Server - Admin HTTPS"
"4849","appserv-https","App Server - Admin HTTPS"
"4850","sun-as-nodeagt","Sun App Server - NA"
"4850","sun-as-nodeagt","Sun App Server - NA"
"4851","derby-repli","Apache Derby Replication"
"4851","derby-repli","Apache Derby Replication"
"4852-4866","","Unassigned"
"4867","unify-debug","Unify Debugger"
"4867","unify-debug","Unify Debugger"
"4868","phrelay","Photon Relay"
"4868","phrelay","Photon Relay"
"4869","phrelaydbg","Photon Relay Debug"
"4869","phrelaydbg","Photon Relay Debug"
"4870","cc-tracking","Citcom Tracking Service"
"4870","cc-tracking","Citcom Tracking Service"
"4871","wired","Wired"
"4871","wired","Wired"
"4872-4875","","Unassigned"
"4876","tritium-can","Tritium CAN Bus Bridge Service"
"4876","tritium-can","Tritium CAN Bus Bridge Service"
"4877","lmcs","Lighting Management Control System"
"4877","lmcs","Lighting Management Control System"
"4878","","Reserved"
"4878","inst-discovery","Agilent Instrument Discovery"
"4879","wsdl-event","WSDL Event Receiver"
"4879","","Reserved"
"4880","hislip","IVI High-Speed LAN Instrument Protocol"
"4880","","Reserved"
"4881","","Reserved"
"4881","socp-t","SOCP Time Synchronization Protocol"
"4882","","Reserved"
"4882","socp-c","SOCP Control Protocol"
"4883","wmlserver","Meier-Phelps License Server"
"4883","","Reserved"
"4884","hivestor","HiveStor Distributed File System"
"4884","hivestor","HiveStor Distributed File System"
"4885","abbs","ABBS"
"4885","abbs","ABBS"
"4886-4893","","Unassigned"
"4894","lyskom","LysKOM Protocol A"
"4894","lyskom","LysKOM Protocol A"
"4895-4898","","Unassigned"
"4899","radmin-port","RAdmin Port"
"4899","radmin-port","RAdmin Port"
"4900","hfcs","HFSQL Client/Server Database Engine"
"4900","hfcs","HFSQL Client/Server Database Engine"
"4901","flr-agent","FileLocator Remote Search Agent
IANA assigned this well-formed service name as a replacement for ""flr_agent""."
"4901","flr_agent","FileLocator Remote Search Agent"
"4901","","Reserved"
"4902","magiccontrol","magicCONROL RF and Data Interface"
"4902","","Reserved"
"4903-4911","","Unassigned"
"4912","lutap","Technicolor LUT Access Protocol"
"4912","","Reserved"
"4913","lutcp","LUTher Control Protocol"
"4914","bones","Bones Remote Control"
"4914","bones","Bones Remote Control"
"4915","frcs","Fibics Remote Control Service"
"4915","","Reserved"
"4916-4935","","Unassigned"
"4936","an-signaling","Signal protocol port for autonomic networking"
"4936","","Reserved"
"4937","","Reserved"
"4937","atsc-mh-ssc","ATSC-M/H Service Signaling Channel"
"4938-4939","","Unassigned"
"4940","eq-office-4940","Equitrac Office"
"4940","eq-office-4940","Equitrac Office"
"4941","eq-office-4941","Equitrac Office"
"4941","eq-office-4941","Equitrac Office"
"4942","eq-office-4942","Equitrac Office"
"4942","eq-office-4942","Equitrac Office"
"4943-4948","","Unassigned"
"4949","munin","Munin Graphing Framework"
"4949","munin","Munin Graphing Framework"
"4950","sybasesrvmon","Sybase Server Monitor"
"4950","sybasesrvmon","Sybase Server Monitor"
"4951","pwgwims","PWG WIMS"
"4951","pwgwims","PWG WIMS"
"4952","sagxtsds","SAG Directory Server"
"4952","sagxtsds","SAG Directory Server"
"4953","dbsyncarbiter","Synchronization Arbiter"
"4953","","Reserved"
"4954-4968","","Unassigned"
"4969","ccss-qmm","CCSS QMessageMonitor"
"4969","ccss-qmm","CCSS QMessageMonitor"
"4970","ccss-qsm","CCSS QSystemMonitor"
"4970","ccss-qsm","CCSS QSystemMonitor"
"4971-4979","","Unassigned"
"4980","ctxs-vpp","Citrix Virtual Path"
"4980","","Reserved"
"4981-4982","","Unassigned"
"4983","","Unassigned"
"4984","webyast","WebYast"
"4984","","Reserved"
"4985","gerhcs","GER HC Standard"
"4985","","Reserved"
"4986","mrip","Model Railway Interface Program"
"4986","mrip","Model Railway Interface Program"
"4987","smar-se-port1","SMAR Ethernet Port 1"
"4987","smar-se-port1","SMAR Ethernet Port 1"
"4988","smar-se-port2","SMAR Ethernet Port 2"
"4988","smar-se-port2","SMAR Ethernet Port 2"
"4989","parallel","Parallel for GAUSS (tm)"
"4989","parallel","Parallel for GAUSS (tm)"
"4990","busycal","BusySync Calendar Synch. Protocol"
"4990","busycal","BusySync Calendar Synch. Protocol"
"4991","vrt","VITA Radio Transport"
"4991","vrt","VITA Radio Transport"
"4992-4998","","Unassigned"
"4999","hfcs-manager","HFSQL Client/Server Database Engine Manager"
"4999","hfcs-manager","HFSQL Client/Server Database Engine Manager"
"5000","commplex-main",""
"5000","commplex-main",""
"5001","commplex-link",""
"5001","commplex-link",""
"5002","rfe","radio free ethernet"
"5002","rfe","radio free ethernet"
"5003","fmpro-internal","FileMaker, Inc. - Proprietary transport"
"5003","fmpro-internal","FileMaker, Inc. - Proprietary name binding"
"5004","avt-profile-1","RTP media data"
"5004","avt-profile-1","RTP media data"
"5004","avt-profile-1","RTP media data"
"5005","avt-profile-2","RTP control protocol"
"5005","avt-profile-2","RTP control protocol"
"5005","avt-profile-2","RTP control protocol"
"5006","wsm-server","wsm server"
"5006","wsm-server","wsm server"
"5007","wsm-server-ssl","wsm server ssl"
"5007","wsm-server-ssl","wsm server ssl"
"5008","synapsis-edge","Synapsis EDGE"
"5008","synapsis-edge","Synapsis EDGE"
"5009","winfs","Microsoft Windows Filesystem"
"5009","winfs","Microsoft Windows Filesystem"
"5010","telelpathstart","TelepathStart"
"5010","telelpathstart","TelepathStart"
"5011","telelpathattack","TelepathAttack"
"5011","telelpathattack","TelepathAttack"
"5012","nsp","NetOnTap Service"
"5012","nsp","NetOnTap Service"
"5013","fmpro-v6","FileMaker, Inc. - Proprietary transport"
"5013","fmpro-v6","FileMaker, Inc. - Proprietary transport"
"5014","","Reserved"
"5014","onpsocket","Overlay Network Protocol"
"5015","fmwp","FileMaker, Inc. - Web publishing"
"5015","","Reserved"
"5016-5019","","Unassigned"
"5020","zenginkyo-1","zenginkyo-1"
"5020","zenginkyo-1","zenginkyo-1"
"5021","zenginkyo-2","zenginkyo-2"
"5021","zenginkyo-2","zenginkyo-2"
"5022","mice","mice server"
"5022","mice","mice server"
"5023","htuilsrv","Htuil Server for PLD2"
"5023","htuilsrv","Htuil Server for PLD2"
"5024","scpi-telnet","SCPI-TELNET"
"5024","scpi-telnet","SCPI-TELNET"
"5025","scpi-raw","SCPI-RAW"
"5025","scpi-raw","SCPI-RAW"
"5026","strexec-d","Storix I/O daemon (data)"
"5026","strexec-d","Storix I/O daemon (data)"
"5027","strexec-s","Storix I/O daemon (stat)"
"5027","strexec-s","Storix I/O daemon (stat)"
"5028","qvr","Quiqum Virtual Relais"
"5028","","Reserved"
"5029","infobright","Infobright Database Server"
"5029","infobright","Infobright Database Server"
"5030","surfpass","SurfPass"
"5030","surfpass","SurfPass"
"5031","","Reserved"
"5031","dmp","Direct Message Protocol"
"5032","signacert-agent","SignaCert Enterprise Trust Server Agent"
"5032","","Reserved"
"5033","jtnetd-server","Janstor Secure Data"
"5033","","Reserved"
"5034","jtnetd-status","Janstor Status"
"5034","","Reserved"
"5035-5041","","Unassigned"
"5042","asnaacceler8db","asnaacceler8db"
"5042","asnaacceler8db","asnaacceler8db"
"5043","swxadmin","ShopWorX Administration"
"5043","swxadmin","ShopWorX Administration"
"5044","lxi-evntsvc","LXI Event Service"
"5044","lxi-evntsvc","LXI Event Service"
"5045","osp","Open Settlement Protocol"
"5045","","Reserved"
"5046","","Reserved"
"5046","vpm-udp","Vishay PM UDP Service"
"5047","","Reserved"
"5047","iscape","iSCAPE Data Broadcasting"
"5048","texai","Texai Message Service"
"5048","","Reserved"
"5049","ivocalize","iVocalize Web Conference"
"5049","ivocalize","iVocalize Web Conference"
"5050","mmcc","multimedia conference control tool"
"5050","mmcc","multimedia conference control tool"
"5051","ita-agent","ITA Agent"
"5051","ita-agent","ITA Agent"
"5052","ita-manager","ITA Manager"
"5052","ita-manager","ITA Manager"
"5053","rlm","RLM License Server"
"5053","rlm-disc","RLM Discovery Server"
"5054","rlm-admin","RLM administrative interface"
"5054","","Reserved"
"5055","unot","UNOT"
"5055","unot","UNOT"
"5056","intecom-ps1","Intecom Pointspan 1"
"5056","intecom-ps1","Intecom Pointspan 1"
"5057","intecom-ps2","Intecom Pointspan 2"
"5057","intecom-ps2","Intecom Pointspan 2"
"5058","","Reserved"
"5058","locus-disc","Locus Discovery"
"5059","sds","SIP Directory Services"
"5059","sds","SIP Directory Services"
"5060","sip","SIP"
"5060","sip","SIP"
"5060","sip","SIP"
"5061","sips","SIP-TLS"
"5061","sips","SIP-TLS"
"5061","sips","SIP-TLS"
"5062","na-localise","Localisation access"
"5062","na-localise","Localisation access"
"5063","csrpc","centrify secure RPC"
"5063","","Reserved"
"5064","ca-1","Channel Access 1"
"5064","ca-1","Channel Access 1"
"5065","ca-2","Channel Access 2"
"5065","ca-2","Channel Access 2"
"5066","stanag-5066","STANAG-5066-SUBNET-INTF"
"5066","stanag-5066","STANAG-5066-SUBNET-INTF"
"5067","authentx","Authentx Service"
"5067","authentx","Authentx Service"
"5068","bitforestsrv","Bitforest Data Service"
"5068","","Reserved"
"5069","i-net-2000-npr","I/Net 2000-NPR"
"5069","i-net-2000-npr","I/Net 2000-NPR"
"5070","vtsas","VersaTrans Server Agent Service"
"5070","vtsas","VersaTrans Server Agent Service"
"5071","powerschool","PowerSchool"
"5071","powerschool","PowerSchool"
"5072","ayiya","Anything In Anything"
"5072","ayiya","Anything In Anything"
"5073","tag-pm","Advantage Group Port Mgr"
"5073","tag-pm","Advantage Group Port Mgr"
"5074","alesquery","ALES Query"
"5074","alesquery","ALES Query"
"5075","pvaccess","Experimental Physics and Industrial Control System"
"5075","","Reserved"
"5076-5077","","Unassigned"
"5078","pixelpusher","PixelPusher pixel data"
"5078","","Reserved"
"5079","","Reserved"
"5079","cp-spxrpts","Cambridge Pixel SPx Reports"
"5080","onscreen","OnScreen Data Collection Service"
"5080","onscreen","OnScreen Data Collection Service"
"5081","sdl-ets","SDL - Ent Trans Server"
"5081","sdl-ets","SDL - Ent Trans Server"
"5082","qcp","Qpur Communication Protocol"
"5082","qcp","Qpur Communication Protocol"
"5083","qfp","Qpur File Protocol"
"5083","qfp","Qpur File Protocol"
"5084","llrp","EPCglobal Low-Level Reader Protocol"
"5084","llrp","EPCglobal Low-Level Reader Protocol"
"5085","encrypted-llrp","EPCglobal Encrypted LLRP"
"5085","encrypted-llrp","EPCglobal Encrypted LLRP"
"5086","aprigo-cs","Aprigo Collection Service"
"5086","","Reserved"
"5087","biotic","BIOTIC - Binary Internet of Things Interoperable Communication"
"5087","","Reserved"
"5088-5089","","Unassigned"
"5090","car","Candidate AR"
"5091","cxtp","Context Transfer Protocol"
"5092","","Reserved"
"5092","magpie","Magpie Binary"
"5093","sentinel-lm","Sentinel LM"
"5093","sentinel-lm","Sentinel LM"
"5094","hart-ip","HART-IP"
"5094","hart-ip","HART-IP"
"5095-5098","","Unassigned"
"5099","sentlm-srv2srv","SentLM Srv2Srv"
"5099","sentlm-srv2srv","SentLM Srv2Srv"
"5100","socalia","Socalia service mux"
"5100","socalia","Socalia service mux"
"5101","talarian-tcp","Talarian_TCP"
"5101","talarian-udp","Talarian_UDP"
"5102","oms-nonsecure","Oracle OMS non-secure"
"5102","oms-nonsecure","Oracle OMS non-secure"
"5103","actifio-c2c","Actifio C2C"
"5103","","Reserved"
"5104","","Reserved"
"5104","tinymessage","TinyMessage"
"5105","","Reserved"
"5105","hughes-ap","Hughes Association Protocol"
"5106","actifioudsagent","Actifio UDS Agent"
"5106","","Reserved"
"5107","actifioreplic","Disk to Disk replication between Actifio Clusters"
"5107","","Reserved"
"5108-5110","","Unassigned"
"5111","taep-as-svc","TAEP AS service"
"5111","taep-as-svc","TAEP AS service"
"5112","pm-cmdsvr","PeerMe Msg Cmd Service"
"5112","pm-cmdsvr","PeerMe Msg Cmd Service"
"5113","","Unassigned"
"5114","ev-services","Enterprise Vault Services"
"5114","","Reserved"
"5115","autobuild","Symantec Autobuild Service"
"5115","","Reserved"
"5116","","Reserved"
"5116","emb-proj-cmd","EPSON Projecter Image Transfer"
"5117","gradecam","GradeCam Image Processing"
"5117","","Reserved"
"5118-5119","","Unassigned"
"5120","barracuda-bbs","Barracuda Backup Protocol"
"5120","barracuda-bbs","Barracuda Backup Protocol"
"5121-5132","","Unassigned"
"5133","nbt-pc","Policy Commander"
"5133","nbt-pc","Policy Commander"
"5134","ppactivation","PP ActivationServer"
"5134","","Reserved"
"5135","erp-scale","ERP-Scale"
"5135","","Reserved"
"5136","","Reserved"
"5136","minotaur-sa","Minotaur SA"
"5137","ctsd","MyCTS server port"
"5137","ctsd","MyCTS server port"
"5138-5144","","Unassigned"
"5145","rmonitor-secure","RMONITOR SECURE
IANA assigned this well-formed service name as a replacement for ""rmonitor_secure""."
"5145","rmonitor_secure","RMONITOR SECURE"
"5145","rmonitor-secure","RMONITOR SECURE
IANA assigned this well-formed service name as a replacement for ""rmonitor_secure""."
"5145","rmonitor_secure","RMONITOR SECURE"
"5146","social-alarm","Social Alarm Service"
"5146","","Reserved"
"5147-5149","","Unassigned"
"5150","atmp","Ascend Tunnel Management Protocol"
"5150","atmp","Ascend Tunnel Management Protocol"
"5151","esri-sde","ESRI SDE Instance
    IANA assigned this well-formed service name as a replacement for ""esri_sde""."
"5151","esri_sde","ESRI SDE Instance"
"5151","esri-sde","ESRI SDE Remote Start
    IANA assigned this well-formed service name as a replacement for ""esri_sde""."
"5151","esri_sde","ESRI SDE Remote Start"
"5152","sde-discovery","ESRI SDE Instance Discovery"
"5152","sde-discovery","ESRI SDE Instance Discovery"
"5153","toruxserver","ToruX Game Server"
"5153","","Reserved"
"5154","bzflag","BZFlag game server"
"5154","bzflag","BZFlag game server"
"5155","asctrl-agent","Oracle asControl Agent"
"5155","asctrl-agent","Oracle asControl Agent"
"5156","rugameonline","Russian Online Game"
"5156","","Reserved"
"5157","mediat","Mediat Remote Object Exchange"
"5157","","Reserved"
"5158-5160","","Unassigned"
"5161","snmpssh","SNMP over SSH Transport Model"
"5161","","Reserved"
"5162","snmpssh-trap","SNMP Notification over SSH Transport Model"
"5162","","Reserved"
"5163","sbackup","Shadow Backup"
"5163","","Reserved"
"5164","vpa","Virtual Protocol Adapter"
"5164","vpa-disc","Virtual Protocol Adapter Discovery"
"5165","ife-icorp","ife_1corp
IANA assigned this well-formed service name as a replacement for ""ife_icorp""."
"5165","ife_icorp","ife_1corp"
"5165","ife-icorp","ife_1corp
IANA assigned this well-formed service name as a replacement for ""ife_icorp""."
"5165","ife_icorp","ife_1corp"
"5166","winpcs","WinPCS Service Connection"
"5166","winpcs","WinPCS Service Connection"
"5167","scte104","SCTE104 Connection"
"5167","scte104","SCTE104 Connection"
"5168","scte30","SCTE30 Connection"
"5168","scte30","SCTE30 Connection"
"5169-5171","","Unassigned"
"5172","pcoip-mgmt","PC over IP Endpoint Management"
"5172","","Reserved"
"5173-5189","","Unassigned"
"5190","aol","America-Online"
"5190","aol","America-Online"
"5191","aol-1","AmericaOnline1"
"5191","aol-1","AmericaOnline1"
"5192","aol-2","AmericaOnline2"
"5192","aol-2","AmericaOnline2"
"5193","aol-3","AmericaOnline3"
"5193","aol-3","AmericaOnline3"
"5194","cpscomm","CipherPoint Config Service"
"5194","","Reserved"
"5195","ampl-lic","The protocol is used by a license server and client programs to control use of program licenses that float to networked machines"
"5195","","Reserved"
"5196","ampl-tableproxy","The protocol is used by two programs that exchange ""table"" data used in the AMPL modeling language"
"5196","","Reserved"
"5197","tunstall-lwp","Tunstall Lone worker device interface"
"5197","","Reserved"
"5198-5199","","Unassigned"
"5200","targus-getdata","TARGUS GetData"
"5200","targus-getdata","TARGUS GetData"
"5201","targus-getdata1","TARGUS GetData 1"
"5201","targus-getdata1","TARGUS GetData 1"
"5202","targus-getdata2","TARGUS GetData 2"
"5202","targus-getdata2","TARGUS GetData 2"
"5203","targus-getdata3","TARGUS GetData 3"
"5203","targus-getdata3","TARGUS GetData 3"
"5204-5208","","Unassigned"
"5209","nomad","Nomad Device Video Transfer"
"5209","","Reserved"
"5210-5214","","Unassigned"
"5215","noteza","NOTEZA Data Safety Service"
"5215","","Reserved"
"5215","noteza","NOTEZA Data Safety Service"
"5216-5220","","Unassigned"
"5221","3exmp","3eTI Extensible Management Protocol for OAMP"
"5221","","Reserved"
"5222","xmpp-client","XMPP Client Connection"
"5222","","Reserved"
"5223","hpvirtgrp","HP Virtual Machine Group Management"
"5223","hpvirtgrp","HP Virtual Machine Group Management"
"5224","hpvirtctrl","HP Virtual Machine Console Operations"
"5224","hpvirtctrl","HP Virtual Machine Console Operations"
"5225","hp-server","HP Server"
"5225","hp-server","HP Server"
"5226","hp-status","HP Status"
"5226","hp-status","HP Status"
"5227","perfd","HP System Performance Metric Service"
"5227","perfd","HP System Performance Metric Service"
"5228","hpvroom","HP Virtual Room Service"
"5228","","Reserved"
"5229","jaxflow","Netflow/IPFIX/sFlow Collector and Forwarder Management"
"5229","","Reserved"
"5230","jaxflow-data","JaxMP RealFlow application and protocol data"
"5230","","Reserved"
"5231","crusecontrol","Remote Control of Scan Software for Cruse Scanners"
"5231","","Reserved"
"5232","csedaemon","Cruse Scanning System Service"
"5232","","Reserved"
"5233","enfs","Etinnae Network File Service"
"5233","","Reserved"
"5234","eenet","EEnet communications"
